,heart_rate,hrv_rmssd,hrv_sdnn,avg_movement,max_movement,movement_variability
0,102.15772870662462,133.71398636485137,95.5148755687437,9.775635749449405,10.10285463073327,0.06667318315364947
1,71.26566416040099,176.46555688279304,118.02180200569309,9.95428917484963,10.124442856856506,0.0757431368587274
2,102.76315789473684,94.09051508770207,64.3907347538036,9.803686905455992,10.079748871650036,0.06630565228443677
3,71.05531914893616,136.57127749799912,97.21702665087086,9.866745193891786,10.048738990861864,0.057199502397831094
4,74.1111111111111,179.0029684457273,122.65079487928735,9.850229674789157,10.037380928900921,0.06794002573398064
5,81.29368029739778,87.35629992954667,83.12204356180183,10.071100623103778,10.227045910161694,0.05768687997148442
6,68.10521955260978,134.76705648925423,102.38917910187953,9.807913425420388,9.987737339433782,0.05868449678399181
7,62.28305582761998,132.5215301818722,97.71798256262599,9.609286781676769,9.736100903636562,0.05886658395739396
8,70.25263157894739,116.3802888219555,86.87835409650461,9.822963147897902,10.126602922289146,0.08810461939877591
9,86.96875,217.3142926062534,132.2929054438023,9.790199368731095,10.162167078910574,0.061786405423718986
10,69.49999999999999,149.98557267326237,105.23928631942636,9.95707629626772,10.161721260578924,0.05938326801158199
11,88.50521920668061,129.7894551168688,99.49766097571873,9.772834866689188,9.969060166426956,0.05749762495664965
12,103.31081081081084,125.36683084026697,84.18254263499857,9.816238294989006,10.011318906353635,0.06421747745012563
13,58.746130030959755,251.63128133475354,151.5149223805336,9.703439386261094,9.89548900431398,0.05954294146690969
14,53.14660831509847,270.1323920133422,164.1439386401207,9.72131300924878,9.922073775791294,0.0650763935828106
15,85.29384965831436,146.6617072176446,98.32798422819523,9.90543308599976,10.749549202497711,0.09347956381567442
16,73.78048780487809,191.55963785288102,132.2912665986315,9.77724002791113,10.034205996685477,0.07552059194409405
17,64.75764705882355,180.58933384484288,148.6452490405998,9.685073807980563,9.88225377400946,0.06568054873423902
18,79.42857142857143,192.64258012243675,145.7090503438848,9.77065954771072,9.921211182666157,0.04928277988801229
19,64.436974789916,170.4051703929744,128.66582173852547,9.88500607348566,10.08698404253742,0.049755485062491486
20,76.2191887675507,162.35620118827896,117.40916425253992,9.829489422099497,10.016725881255837,0.0707608548839405
21,80.05235602094241,186.5511731694657,140.66800519765795,9.637198007890097,9.78575703100982,0.059935032555559764
22,77.43612334801763,82.76110093839239,74.7569475069983,9.705296992914855,10.004758205275468,0.08374929713701798
23,71.85727355901192,154.32937295746407,117.3291469197738,9.927958442666927,10.081793998286944,0.05336267797216161
24,69.205153617443,191.88315880198869,135.2745533846575,9.774836251335147,10.004066213987127,0.06658855498622672
25,76.33620689655173,157.50506409639178,119.75697555370054,9.858740173841397,10.029442570193075,0.053727012963537546
26,64.62928348909658,201.97246003630949,141.60581530495352,9.770811365516147,10.067644125938306,0.06892301232541649
27,67.64869151467089,132.86339077282463,107.11852637857467,9.759059519037686,9.918775059386196,0.047298162735639186
28,60.96385542168675,153.08234569989793,105.24527237703043,9.876654570194487,10.060286841251973,0.05463098975751903
29,69.77319587628867,157.80817502546793,111.18060163585417,9.851471957995187,10.044389038649527,0.0546140004487983
30,86.54716981132076,123.46997558576015,85.09329479288733,9.736615952889837,9.93742113814157,0.07592919427018037
31,60.210526315789465,120.08598707082419,105.97065259682603,9.810509113071246,9.969999306751458,0.05455776966915258
32,84.58297872340427,141.19994191019,94.45742781598645,9.919955645168463,10.067029683891409,0.04767543296501672
33,68.87387387387388,117.72400261608902,94.17920209287115,9.668759859565817,10.492431401301664,0.09303564339484975
34,66.89120370370371,133.80128530205513,99.13300948401144,9.936290713633612,10.10413266977955,0.050398854712372605
35,68.73626373626375,145.80442648533648,103.70922169483148,9.854289042384861,10.027613663331502,0.09648448779079852
36,68.82292557741658,137.30944164057124,98.4526442282601,9.676540473622888,9.894770275893782,0.06916997784937381
37,63.781512605042025,291.794922139,143.38622250764473,9.883029712686913,10.099959708690873,0.05545028054975285
38,78.8780487804878,147.91753862973124,142.07190886142226,9.759242449100986,9.95333081033231,0.047963025755621606
39,72.50488145048816,221.98250815535826,158.7920237000011,9.864001205024804,10.051366699858384,0.07758149271013483
40,67.57928571428572,136.72313926520113,114.33469095715574,9.87802573514664,10.040537821013839,0.06113759300282701
41,62.87837837837837,220.0142328436107,143.30181025720742,9.664142971675373,9.81423365206258,0.05713586073391591
42,87.52883031301482,137.1924121523954,146.96599421793283,9.965656467779931,10.231469229190749,0.07156481062133449
43,65.94378194207836,145.1668882301905,101.29874948458193,9.912169760211087,10.094886439721213,0.06663580261072308
44,75.13806552262089,107.15212843808047,80.68137863133927,9.692660745630807,9.793785048009926,0.09389368480792076
45,67.2,133.98099501887742,107.15159811657648,9.76409340320278,9.9362711171245,0.06879510603984663
46,75.68693693693693,101.72870788168754,83.6941923225565,9.840070069717171,10.07406966964338,0.07881013970566082
47,108.5433447098976,93.79312040654196,72.01090725819807,9.93955504043399,10.130862965228618,0.08275587194900075
48,84.010989010989,112.35077768814433,89.0239347399532,10.061175927157118,10.198849231695252,0.04167528805530965
49,82.22500000000001,193.77460885937822,127.79487395275657,9.782415460013269,10.017817299521973,0.06907084480739897
50,76.09007352941178,198.33204442763565,138.31721830285267,9.895224100571077,10.085122778252968,0.059617561934071854
51,55.903682719546744,350.4772302562885,178.0149731627175,9.831634253851496,11.02154901880952,0.12021575510121982
52,51.02521008403362,279.0892909374906,175.82269910899865,9.86967530477594,11.10224523533344,0.0737991963217273
