heart_rate,hrv_rmssd,hrv_sdnn
66.48921832884096,50.86773785072627,73.88701820168579
79.08538350217079,88.76557188620009,93.31163205955032
114.30722891566265,258.9288383821188,172.6580662904151
57.4564723694171,76.87324023490298,106.67251203864112
67.97014925373135,50.236277415197016,55.614740765331874
59.29687499999999,48.256418879369974,78.18424876153303
80.63279445727483,162.0071267345391,137.73820181827722
62.021433355659745,69.59216150853368,60.98422116686295
67.35153583617748,61.192426903854134,44.43618341488622
55.199999999999996,54.29271302319723,44.19106674900768
80.63745019920319,42.42155943609641,33.5241016871292
56.53829936753337,77.08950477134431,57.66091962138175
76.04081632653062,147.53905327187792,91.58537443781029
65.45790554414785,116.94595098180733,112.64786755087522
60.720000000000006,30.443003329541853,36.796416452619134
61.00468854655057,56.603874339488705,83.5641011057604
63.38204592901879,77.72269409092293,56.557660163060014
55.29857142857142,54.45313811966654,36.97391441331954
73.748987854251,31.467088484245572,22.58120751120239
103.26530612244898,241.64069685054318,199.63409168655164
124.93827160493828,234.56222373763174,142.38852709917035
60.156829679595276,78.03132281309486,56.024149188281825
75.10344827586208,68.27622458493072,62.501344475504844
57.283018867924525,124.42177285792874,94.77927911685218
83.68759571209802,142.3160153712994,163.5408571865284
81.28372739916551,39.52569169960475,43.411271519667324
54.261551874455094,142.02744697477206,98.56821003467662
61.491660047656865,45.76156037478029,32.73457658210169
70.06153846153846,43.13874753610663,34.092171659200325
122.57142857142856,173.41826852553604,131.12714291789496
58.66666666666667,86.46749198821881,117.64704446433456
73.70086139389194,77.04975766647402,57.87323328719298
62.77830508474576,40.17905318043985,56.13013108976282
59.54920212765957,61.62756924921042,44.48839744324782
91.6794425087108,93.37935544958393,90.53602432336768
79.21861777150917,45.877431743030705,32.50747581391506
63.50199203187251,37.22759485058385,90.38364166040257
86.39024390243902,206.95251382213834,189.68466439571796
66.54246575342465,65.44976548622004,63.223734644613266
71.96444444444445,66.33568313662241,59.583730707472
60.63914780292942,40.19003556500475,46.18853265601612
57.474387527839646,97.4741756162172,135.38579696695425
53.9009083402147,131.57414154643448,101.5541571441061
61.42574257425743,75.86697684262438,56.01396320097233
66.61436170212767,46.2506460804048,58.59180648525574
52.4956772334294,87.79094202349239,88.68848496598325
51.38862234407129,82.85108337012167,112.46659012552172
66.08979591836734,76.50066415547366,77.48218669744166
100.59036144578313,312.60299588452335,192.98991362109842
67.37110481586402,38.08790955175616,38.11376400176488
90.79435483870968,70.5045521751656,41.04585019100588
59.83357664233577,82.09292522275662,106.0302676751973
111.10220440881766,231.21133482709416,137.79483264259338
72.1034241788959,86.8425212502297,66.53631203126716
70.09523809523809,74.7471607322113,75.00082995681947
70.52399086062454,95.33955559771184,122.00630202749609
76.01345291479818,41.92332694781902,45.28308905054685
61.081967213114766,38.69347867085224,35.19489175866293
63.205363443895564,58.99889958090508,57.52796795344948
68.72027027027029,28.369192196255828,32.558892635352755
75.109375,37.975056238360594,47.25532220345556
76.47067669172932,73.37477958770864,61.55718228185042
68.6978102189781,136.68309566038488,122.69398672670569
66.87224669603523,64.35727939779129,46.26363601074949
65.63679245283019,36.358348261177824,29.244685518326673
80.8099730458221,31.327823079099492,33.0820538446321
55.54890219560878,83.84665389563804,111.80939661965512
84.95136575616256,60.42842814601554,37.9802135925505
64.68175765645806,49.04503753357943,41.318499712642605
72.72469635627533,41.184827845986376,31.766058270193405
69.37096774193549,62.215145552402674,65.55625287082856
62.063002680965155,47.595235489297686,33.24241647996028
81.70899915895711,55.65630908844329,44.633353421824744
44.01822700911351,83.53553351329307,85.75288766378152
64.55282392026578,44.54040868134475,40.133778139525575
68.21327967806842,30.770709255396103,20.874055823201104
73.35302013422819,54.09736663765935,51.71965618495335
50.56413890857547,67.69556036187157,53.769632034802065
86.3481228668942,46.91902571757311,63.285557500791896
84.15351812366738,67.50296947272462,183.92135899251758
54.333089846603364,100.26432133228948,92.23327698797056
65.42222222222223,45.36785542327853,39.636509361956605
65.40375260597636,77.38695734170439,53.66087086961356
76.41632653061224,86.89661369086248,61.756258659522004
75.3206106870229,132.0812757296668,95.37480779177938
57.11060948081264,79.25697902184429,46.82752006203915
67.89776357827476,305.3130494402231,123.74142857600862
69.04828551434571,56.99606222370303,43.01547992417727
75.9,68.8397917133762,45.29845748440202
82.40119760479041,31.637375075076047,32.62836177696918
81.04312114989733,38.20338604578107,25.84372149589541
69.10648148148148,105.38687161586988,89.11791598213111
79.72462739531582,66.50408662342878,68.9028949898515
55.842342342342334,93.96956944143196,108.22302060981477
77.32439678284183,38.457231934983994,28.561535714054468
80.39581881533101,36.17924200806773,45.775454443533896
68.8381548084441,69.50896702391047,96.37787360434946
121.76470588235293,198.0233209466458,130.98591327153167
65.17564402810305,59.94367939961695,45.01749123497181
68.47224080267559,82.34712942904449,65.11344795742544
69.00000000000001,38.3276641396514,46.47174166776719
72.57370517928287,206.07187867681878,141.0965085020019
54.06854838709677,88.38213349801538,74.77786298817286
80.96000000000001,82.83820325809097,48.61017342390848
51.15680880330124,42.30972522616974,29.217988668669577
80.00133422281522,33.490851610131365,39.26198292252655
142.07881773399015,185.3919272657482,130.18088493581874
61.051124744376274,42.531825047349436,77.85577638303614
61.498987170830524,57.301278971911614,46.48355036183964
68.3508064516129,82.85267028636366,52.69285038844338
57.181236673773995,69.57014912098037,53.508512535318324
92.85638297872342,37.05986015324075,22.895536336955196
65.11528150134048,68.64137974331061,41.85048010399558
56.697674418604656,79.82263467152588,68.9502533004771
62.962466487935664,89.55390653537303,64.87814982515036
52.16494845360825,83.21479369362439,73.30923711854311
51.537037037037045,93.81282276109565,97.3497462029757
98.81717451523545,41.41391159060283,44.22905993542916
54.214285714285715,190.7908045240659,109.56683238829784
62.17582417582418,67.85731820386982,53.083581983750946
64.96874999999999,39.52569169960472,23.675214585749664
70.09372846312888,49.85424694758031,44.54698160262604
97.725321888412,367.6101825639975,223.52895979392355
48.22692889561271,112.89339339475879,71.76990764139892
68.70258620689654,38.94009352346943,33.19253169310819
65.20618556701031,61.399106667639956,99.06371666605875
60.84168336673346,52.224234803234275,48.09861485183618
77.58439811701415,43.53810709317077,44.114492325251206
78.72606382978724,46.59357189982016,46.89463991591882
62.82167042889391,58.5234921098211,38.99291402443561
53.11978465679677,55.89776926375868,50.44287024334769
63.25,158.102766798419,96.81777639459199
52.694259012016026,129.68225777618542,102.26226852442771
83.30968169761273,49.24145666078019,36.252758725502474
95.67226890756305,208.682925710898,171.7031310423706
91.28285077951001,221.05351430253646,122.72459033895295
70.27777777777779,38.74292722607141,24.539520056002686
63.25,58.53249780228187,43.052908188007315
64.33907284768212,40.148181832677466,36.78674064188593
63.57531227038942,66.095375245026,58.79888197961329
84.8993288590604,90.22362572166193,65.49348672634935
89.61686746987952,163.81227578524565,127.3684776192672
80.7333799860042,48.626457330375146,47.990824649996256
88.33846153846153,31.32038797205777,24.364340880090726
49.47555555555555,54.89051974936076,52.472446519979286
75.95063375583722,47.750233177282375,29.923730311627704
64.29834254143645,119.95592463772408,100.76380968736241
74.35102040816327,72.88177436595166,159.29910789649205
60.801068090787716,65.69726274592885,61.64262221496491
82.35632953784327,36.70785695851129,33.4109066874029
71.9787685774947,39.8285749925517,26.21067770812703
51.78461538461538,75.20275727446815,70.65811870133444
62.213114754098356,34.90055946306994,29.92837072885523
76.10569105691057,31.033038888747853,22.408051451130255
76.060691601976,67.95525573436635,55.278924844653595
70.12500000000001,38.63065434191468,31.623972352326057
57.014084507042256,70.50455217516556,68.68934421288458
79.37254901960785,238.5616055819041,139.65705558401748
64.94117647058823,28.16982786955724,23.694819779213034
79.67967698519516,35.752333349141935,28.232265688018895
93.05215004574565,117.38313363153767,67.67567883759064
51.616692426584244,80.45063155717115,64.9025938490422
68.60401721664275,56.59217811571676,72.33260325657737
64.88059701492537,74.79285669291069,49.56793328340217
63.56157635467981,71.08080601838519,63.899856497942466
73.29906542056077,57.559635856013834,41.62903918733777
84.95886716115982,35.72810269007313,36.69623286691459
54.97786720321933,54.56350130163422,47.14736616948588
53.14660831509847,87.64252105171325,169.4130984743076
63.07183098591549,74.50956081533965,45.947419305908106
57.55450236966824,62.83556640545315,49.301128557595476
60.801068090787716,70.55574754837056,59.92919850089152
56.55888223552895,102.3791022975244,73.8615370962884
56.58494623655914,68.68832884182909,52.98459081132089
81.08974358974358,61.876384372483464,48.96933852044199
63.951219512195124,39.15103213783783,30.995765395779777
65.29032258064517,33.405306511008526,33.50953548974932
80.74468085106382,61.90321715100943,61.57218153121435
84.55973154362417,39.76597167385104,28.052148149955986
51.180040458530016,41.87576785485977,42.283254135387615
53.82978723404256,108.64573453537972,61.572181531214326
100.0232558139535,283.4971645764165,154.71569178901768
67.89452603471294,33.70762313922692,33.94053415997288
85.46094299788881,54.62925924784198,34.932612004572206
60.332150461320076,76.06722914224324,50.53858876324975
69.35689655172413,80.25223265698413,106.01974760227282
74.23331085637223,62.92612628415483,44.6749000028846
65.38767395626243,52.520483264499205,33.604747654966474
95.41714285714286,291.12489847146713,155.7993775686583
81.44869215291752,35.296871015074345,34.932612004572206
78.17524980784012,159.90409932488825,112.03498627730033
63.46325016857722,58.58237310851143,39.71546124486173
64.32203389830508,107.52150599790863,131.03228817589545
61.57079646017699,59.541368280833574,47.20161515967818
52.12017167381975,57.192870073074246,34.443527782477034
71.44859813084112,68.13196067618817,48.01482897586961
52.541760722347625,43.697296315617926,38.856913746674735
71.29335260115607,48.02315385722969,45.84512453626211
68.80453257790369,45.54671618166256,37.54615650585635
60.963855421686745,36.386348533530615,47.704524348436586
68.77669902912619,62.862152218534234,113.24771948126245
71.2418772563177,76.96522691401793,84.0393734331727
65.33422999327504,57.64499465881254,46.737243682096185
57.33996023856859,50.107959766512764,34.013587042315244
81.23076923076923,30.809634899365896,24.67884139079482
67.5984375,89.92829391217725,67.88565703083233
63.9375,73.2381665859673,65.038636974917
66.34714003944774,44.60943571422932,38.902046026412016
56.30400000000001,71.4839736963462,73.409782135718
77.53225806451613,37.07838545314965,34.685525276748635
65.0281124497992,67.18075775484564,97.62594560383145
62.70317002881845,131.25730464539703,108.34894090550361
55.80882352941177,55.59314699990307,47.43083003952565
70.83999999999999,58.13455754368715,60.618042217910435
121.8148148148148,190.9796751902036,143.16986631324863
114.33371958285053,224.35835488250396,153.39724463591165
86.4957264957265,75.59534974248648,49.16938855582897
71.79729729729729,47.820666010059774,53.567662227584044
66.92372288313506,48.677083535997745,40.34866727100449
75.44123572867696,42.39920288148117,40.555281001449025
69.6822033898305,47.50396937370206,41.883065631432174
68.0162932790224,56.11234882153403,44.14234449962957
63.023622047244096,60.06202833892032,70.5090431493519
82.8,395.2569169960474,165.61008023684496
83.31726907630522,50.6480570692613,54.52588737059394
102.31361760660248,67.62340305549343,48.47269238549202
71.98762886597939,56.105955344749056,52.445015286688864
75.4747899159664,54.890519749360735,85.09681708690991
65.20422004521477,137.6724466264248,102.25729848407866
80.91902834008098,31.960772334491704,21.980169746824238
53.668338108882516,45.311989733652844,33.74964163164748
82.26726057906458,37.1637774722085,32.738570486395524
87.10886075949367,151.55283341568565,115.8954657207871
77.07757404795485,37.198575024281446,39.32695364201212
56.164439876670095,67.44622043413288,47.03216950066729
67.98529411764707,55.04431808875817,48.47534324623708
62.911764705882355,43.53418527114838,61.26744244158594
43.371428571428574,73.2988408571112,48.7915731105429
59.52941176470588,43.171437254762886,49.91560604396892
50.36018957345972,162.28241516883023,104.42259745289066
74.78035714285713,176.8633859864879,131.75229093857897
62.60851926977686,40.50178168363478,42.73603952009632
102.78991596638656,214.76298931019696,178.91615626067878
59.003533568904594,112.16268414153168,76.47788952135382
74.49883990719259,177.67269728196368,184.30463243483814
69.20627802690584,99.42320434363639,83.11614466370303
64.41301272984441,79.05138339920948,73.72244971561413
75.39666424945612,83.81952660546955,62.71597625615263
60.49594095940961,86.98469948508684,121.29527768481915
57.12903225806451,90.60393408596924,58.27150604333791
72.78804725503822,91.11021604515592,59.154863463026096
58.66126656848307,93.75626708605984,76.43222255010842
81.12224448897797,34.157961052080424,23.544965528545173
79.70965250965253,100.31024041934637,92.80342457957255
88.93333333333335,45.90492136844848,32.71091726863842
69.56634746922025,50.712461306338284,115.06922230046492
65.74015748031496,78.55575855475017,71.41432595886377
69.13864701942398,92.38099172784779,74.69815155988337
60.84168336673346,105.4576570035098,110.95977063058203
55.99597585513077,45.956191340483805,40.35967253208467
65.74477958236659,84.45964020497948,77.72632614726467
59.26126126126127,86.5596257298469,104.33177219077827
52.21308724832215,98.29277848909882,110.21315019398672
89.53351206434316,29.051514749440134,23.76707968976456
53.991792065663475,134.85155817574687,105.61966368307536
87.26470588235293,44.55350687562329,33.16778849649549
58.81140350877194,131.2110092703386,86.20636699037085
61.74193548387097,84.43742776188371,81.08149771152159
73.8267821452365,33.26582654269459,31.366610770394146
72.23279648609078,58.96892046332871,43.57065154800329
103.16504854368934,254.40723491967955,185.52945838797578
58.47641509433962,68.46050622801886,100.04371314725724
65.67234042553191,92.6959636328741,68.68398885505084
73.9218106995885,46.767429115411986,31.697691578214677
75.6806358381503,43.57489468494164,48.93643382980706
70.22775800711744,143.42253660788694,157.7515569604481
64.81120747164778,30.290752756316724,38.780454388437725
77.71675531914894,46.89910679257541,44.8561208869226
76.84240687679083,44.38278594310005,36.747512848847556
95.72972972972971,355.7312252964427,176.0413017291914
51.56250000000001,76.17581910351238,63.320108757314735
78.66558704453442,90.78752887218693,86.90027137139555
78.35512732278046,60.317385637050734,48.20334156428617
70.3640081799591,37.71438194425014,51.31905208068121
63.9264705882353,53.59645430825884,66.79882880585316
89.17353139770424,30.437945932160034,20.74001582938227
58.45549738219895,69.42763780573048,48.82968700059
52.68280871670702,70.58617043769591,52.724075373471756
62.91176470588237,33.94851784469578,42.28770611188834
53.64819277108434,94.51475368022102,86.17702818238605
64.45387994143485,57.40201379149366,46.52050747138071
74.22237106496985,34.545745987159144,26.202942514619878
79.0625,86.00534281043376,99.68000168315014
67.79738562091504,84.93561710117564,54.432060979439306
65.33422999327506,40.76116662470865,43.4907161350253
68.25906040268457,55.25891663395507,95.62783041921833
73.34598792062123,80.84596873673829,70.83171379310161
55.01627218934912,118.1466668723884,103.168828890262
61.377617328519854,59.96826159437582,67.84282680687087
99.76198934280639,160.90126311434227,157.60393883706539
77.14798206278027,52.52048326449926,69.27489846751723
64.66125760649088,37.564503028576375,28.914533212379464
52.97718120805369,84.66468940261856,73.49122508526493
62.93886156008433,60.68375285207424,56.40928367393554
71.37531486146095,102.57426383164851,68.25280121945029
83.59704499664205,29.131530877078617,19.973343637424723
78.65814266487214,45.79022405461856,34.34264911180686
81.83288409703503,80.65213627245372,55.159232161869014
58.15163607342378,130.42812828210364,102.44946423326594
60.801068090787716,91.4738618004866,69.57968867726427
63.14880000000001,167.17493465677896,117.54939752036066
53.48275862068965,66.53696789345675,53.04181509014344
86.81372549019609,61.0363633319694,62.93788726411189
88.81371889710827,36.664529230957136,29.743105362469507
92.33823529411765,36.55978109489225,23.59114904921213
72.97088693297225,34.06686195143615,30.12358572280506
63.71851851851851,76.87324023490311,64.40544566168097
61.0251256281407,71.25595406055324,42.29598607165063
105.9794661190965,189.19988514371354,156.85411019839833
80.33983286908078,55.137219957542754,32.428660844851045
56.71875000000001,60.85378331379452,48.24056470524873
65.55465587044534,34.85838354498798,33.668510796539024
56.83458134785568,36.874957452232316,23.441619015882175
44.71120689655173,148.55035947008807,114.14020544829592
84.984555984556,207.76975614144143,168.88545532013123
51.18004045853,48.57326520069242,35.006466127248274
50.90853658536586,54.55063710216239,56.70044498045093
51.45762711864406,47.86798978810264,36.97289907879389
58.34454358270418,62.4956059321814,60.90909247946097
69.18498659517427,52.45453979345618,37.05505103582705
53.09876543209877,60.023409445142,82.15874877353473
55.12575655682581,36.013711589677456,32.90552890204801
65.29032258064517,59.34079717837173,61.70946638733595
49.88732394366197,55.897769263758704,59.221278835129965
64.5732586068855,131.97272578336865,95.81202767593669
74.57686212361334,45.03580301263301,50.74524733426597
77.08593750000001,198.88925889974897,145.47576257016814
80.6469401479489,107.40967912834108,64.36912807755196
81.55809267965077,72.30235299844401,45.70892473846624
72.60485651214128,83.76766503788247,72.62510733637514
73.34873949579834,61.50091740833983,83.99621522495232
68.31,122.7656710759738,99.25729002383237
69.13864701942398,100.9445313173684,64.81767679417176
62.10957004160888,68.6603913431056,50.560627759397654
67.64888588791356,50.236277415197016,73.82687318984874
83.11815561959656,47.85308460642785,82.95153749688741
68.62753036437249,44.32477678755136,40.70128797276933
62.45255474452554,68.08537734298416,140.83803201717075
73.45161290322581,64.99813848166306,59.65339353186702
126.5,209.1503012699281,146.25738486841826
84.45680819912153,53.31493430908645,33.912711435200976
92.70229007633588,191.42250236244632,147.1469625675438
69.04615384615384,49.48080163730035,29.92784390108344
108.82720588235293,155.3336775039736,109.60580386821341
76.00858369098712,53.374751375256906,38.94057515430078
55.2744436952124,111.92729524799488,110.68055338054685
63.33512786002692,50.607462424069546,45.989261244093925
58.11638591117918,55.897769263758676,78.5119937893131
68.4169014084507,51.02744856663259,39.44841754612476
69.3709677419355,40.973996470262115,61.95262773529049
60.14909335124245,50.31869958286693,65.632332667272
65.45790554414785,116.36048572236953,91.37764798748996
54.35809018567639,45.42454271859515,56.84815646010129
50.398406374501995,126.26019071145059,130.7673326909231
82.8183632734531,51.404040011943906,45.384232603321756
70.58015267175573,51.651660749363124,48.946890478889806
72.04411764705883,36.28745118703471,42.64480989190125
73.40228341168569,51.17098597694366,41.57322287034515
63.71458551941238,162.47199749418675,105.6480778304243
101.84664536741212,277.8068520285467,162.23874977986034
69.79310344827587,38.63065434191466,31.33957351013383
65.34437086092714,202.1872101873888,128.92316842270716
73.6992582602832,43.24737651706721,35.26665073857932
51.111111111111114,50.18743318642343,33.77076579176891
54.85210084033613,38.98790212775268,30.403227150549153
68.0952380952381,36.1980608608399,32.31457648059934
86.0955223880597,369.6115978683936,202.035540539696
60.456506110711715,118.58465952404806,109.12727691559816
57.3216453135536,61.4644435982275,45.43064664526846
96.48305084745762,336.0514063549748,199.1857832828907
71.59232613908874,56.40364174013247,51.34456020998115
67.25498281786942,108.04305338106192,81.2666938132432
65.59969673995452,51.21964302690066,59.89272001023279
109.15725806451613,32.57562781391829,21.297381412433303
82.76190476190477,44.36290563484929,44.41918673023073
53.99007444168735,144.08984347199222,103.4255588126497
46.99057873485868,54.64147919190441,37.65063120846648
82.32838038632985,89.27426127640787,67.98566967611703
69.963687150838,50.47493090774612,44.04066669265834
85.4065639651708,69.68676202420497,41.07231475701486
77.94778067885117,117.73309942466861,117.42273983526596
103.70058139534888,43.697296315617905,41.5154151785299
80.84023668639053,65.24299031862908,83.12469578720992
66.26677445432499,120.84096306624897,90.09023127035395
62.75409836065574,87.27036429177717,109.71786833855799
86.65547347212893,31.09864792369341,20.660181252288364
66.7124132613724,44.52970056514682,35.72358885622701
73.76470588235294,33.40530651100857,23.35130468134351
69.65182186234817,41.257556922673224,52.31341548477094
60.338912133891206,135.98425564750065,97.04101343616061
69.56131744919412,74.29606185661277,62.55679471499398
62.584943371085956,59.08734112247961,63.60173362318723
74.15212840195396,89.44701689423206,102.57581797538737
66.30555555555557,49.282249249377365,58.30287476201025
56.63424383744171,40.589353205728834,32.058342600722035
63.52863436123349,101.05782607820687,63.98400873405325
64.44339622641509,34.04572210332447,32.86479918115012
58.3452461227242,41.58927121020963,40.207167365159776
65.64870259481039,57.61810172772032,40.13377926421402
82.05405405405405,44.1910667490077,40.29825385440091
67.98529411764704,56.31964520545571,55.641914329781564
66.90499510284036,88.09656850758482,83.66934179435997
65.42222222222223,31.494825015399,28.960904366831382
71.29335260115606,76.29386631380461,64.56618667526301
81.4590282813633,47.58334114062025,30.181944652465905
67.21389645776567,36.25326611002861,32.440203510730605
61.77241899020347,60.457806546383075,48.46972077629432
61.70731707317074,75.10057717428799,50.10053581510293
80.64673913043481,106.72812283828273,73.42416522946914
71.12449799196787,112.5692193058963,81.79477792086647
75.84804928131418,39.24635468911556,32.37839923704815
57.283018867924525,71.30576598838456,49.5480767215817
72.34127594158339,68.46050622801891,125.29162314824397
70.03648068669527,95.33955559771178,81.63839805560994
43.043478260869556,82.40091354738614,114.07041276370678
52.558044806517316,39.1284384846311,30.961767581861864
58.50304259634887,33.82029517422621,32.62822371824033
57.96980461811722,46.19357389650411,54.08471618110359
100.15670103092783,51.72833383407819,37.98381141340456
61.69686706181202,74.55743635221498,53.35942964203698
50.191036002939015,90.4619976713564,85.04121171688806
62.99598393574298,65.20315421807443,49.03451363771366
65.07166778298728,63.5774355507417,49.92548595315745
64.15616045845273,53.34399669026309,55.235469176187564
77.87427745664742,33.30833879843417,26.43005616092907
74.6902286902287,34.71581287168695,46.33000784181523
61.83299389002036,49.08786789501547,42.9510495723401
47.4375,39.52569169960475,85.38525294345008
82.25615763546799,41.09685730514122,53.881557093568624
84.21337126600284,190.6305284664015,147.48125885137327
73.6992582602832,32.49906924083154,35.87664044245609
125.37053571428572,222.982664833251,116.88562646375327
59.33432835820896,50.86258232890402,45.27846254464957
70.93457943925233,99.74597124807033,80.22839181891082
70.5109489051095,42.559834154795674,35.17655138830607
68.58823529411765,75.75611442687033,69.11943686021928
86.65547347212895,70.73200611373444,58.34694123732387
81.97200000000001,53.029280098809245,43.079897436867704
54.09679572763686,71.16068964608112,73.96617590725529
75.00208768267224,45.391614448433366,37.79824126653222
63.60189573459717,71.73308710896025,63.53756073466069
66.73691556175855,92.76735060043029,114.85214301021553
68.58125421443022,42.69262647172497,26.35633048632959
62.17064846416382,95.80394975131087,119.07923242770235
72.44617092119867,168.93091356863877,139.27656559363453
54.141318977119774,39.52569169960473,27.643751201209085
75.44123572867697,44.85201673925548,37.86306719035847
68.84353741496598,203.3337953701958,141.12111174262608
71.02941176470588,37.7681061622889,26.86702936955464
64.65827686350437,116.42094843661982,83.20417834982078
74.7228590694538,34.23025311400943,43.827183593801635
53.661454792658056,56.17110961880827,52.1935676500544
96.8936170212766,220.0697376612657,152.9405371046627
56.60338983050848,112.05402566686932,97.13730787842306
82.59287054409005,171.531180056542,129.4017822152697
57.45950704225352,94.45338951318068,68.8481783659307
56.22222222222223,45.411562423225455,36.358348261177795
80.19622641509432,295.45289303806425,220.81098923592404
67.89452603471295,33.70762313922688,24.33797574743228
83.20134228187919,128.68632882292258,134.9344287912813
52.177458033573146,86.93709662512974,74.22237057886332
76.11142061281336,58.45928639426498,134.88087551986132
51.318458417849904,71.64640056719095,52.49035668311154
74.83810792804798,31.715165186220094,26.411142645179183
61.29205921938089,49.890447543138976,39.76650401261288
59.73134328358208,55.897769263758704,78.37879428829153
75.96906278434943,57.94170047548207,42.29662657437918
84.50301810865193,42.989106606581124,27.056284035128897
75.20366972477063,49.19352421160458,52.19014337571625
93.05747126436783,117.04698421964218,63.6086620038722
77.41695382494831,62.230979736044624,45.86378322125426
56.26475037821482,49.1054547593385,44.09341088558985
90.85541358439812,34.48859831198791,25.964233214448583
81.73846153846154,225.33111167967158,175.31535512433678
70.9977728285078,60.5250192481246,46.41004331239583
81.2483745123537,35.10982323577826,25.023330769773445
54.40477863668306,62.87706790321875,47.77504458628982
86.2863157894737,204.01164095752864,161.63498985456874
59.4271978021978,50.84155560423722,36.3242517265344
69.27380952380952,82.58745172438965,72.70732359960877
69.62334954829743,71.64640056719094,84.04958738279142
116.46031746031747,261.81109287533144,161.63518691970663
59.84946236559141,56.422642462160475,69.63852846784415
71.69199178644763,47.207487803410714,37.44087675629991
70.72383524645511,34.56421471127297,22.89911908266791
77.67736339982655,73.40485601355168,62.31401328724317
63.92647058823529,38.22941310867001,35.18992072872866
79.5725806451613,59.75722893426517,42.34839853202834
110.6875,88.3821334980153,109.19864260764379
56.8345813478557,47.503969373702006,35.08891301684134
69.63302752293578,65.27453152923083,58.09066583675519
113.20677966101694,137.8095423021873,136.74408899093086
74.1726907630522,77.10606001791584,68.64226105036755
62.213114754098356,39.525691699604636,191.3631373424538
71.41737426518618,39.78715992726128,64.31352620735443
85.56808199121522,48.95838239409743,42.44761580910226
73.55047106325706,96.12373320685109,69.50029520464848
60.53010164190775,86.8314493669688,75.41961172256293
64.82997582594683,54.15958806677266,36.367172317806265
54.03223640026863,41.0177487480451,35.40630164954647
